022016061011102702009 A00006740000674000000000000000000233000032100000050000002000043700000000000000S
022016061011102703003 B00004890000489000000000000000000153000020900000070000004000028100000000000000S
022016061011102801004 A00006410000641000000000000000000275000034700000030000005000043000000000000000S
022016061011102803001 A00004740000474000000000000000000198000025800000020000004000030900000000000000S
022016061011102803006 A00007580000758000000000000000000315000042600000030000005000050800000000000000S
022016061011103001001 U00005680000568000000000000000000232000031800000030000007000039600000000000000S
022016061011103003003 A00005720000572000000000000000000149000023200000030000002000034300000000000000S
022016061011103003005 A00005750000575000000000000000000189000025500000050000006000037600000000000000S
022016061011103101006 A00008130000813000000000000000000300000040700000020000003000054400000000000000S
022016061011103106029 A00004730000473000000000000000000165000024200000000000002000032000000000000000S
022016061011103106029 B00005680000568000000000000000000206000028300000030000002000038700000000000000S
022016061011103205015 B00006900000690000000000000000000276000038600000120000007000048200000000000000S
022016061011103302003 B00006330000633000000000000000000226000029900000050000004000038800000000000000S
022016061011103501006 B00006930000693000000000000000000246000032300000060000004000045100000000000000S
022016061011103501008 U00006380000638000000000000000000217000029400000050000004000036300000000000000S
022016061011103502002 B00005540000554000000000000000000174000024400000040000003000032700000000000000S
022016061011103701002 B00004740000474000000000000000000156000022700000020000007000034800000000000000S
022016061011103801012 A00004390000439000000000000000000173000023100000000000007000032200000000000000S
022016061011104101003 A00006450000645000000000000000000244000028600000030000004000040600000000000000S
022016061011400201003 B00005830000583000000000000000000253000032200000020000009000040000000000000000S
022016061011400203002 A00008420000842000000000000000000356000043400000030000003000059400000000000000S
022016061011401101001 U00005780000578000000000000000000249000031300000040000002000045800000000000000S
022016061011401303004 B00007650000765000000000000000000291000036300000080000007000049500000000000000S
022016061011401402001 A00007060000706000000000000000000305000037700000020000005000055100000000000000S
022016061011402101028 U00006620000662000000000000000000282000033900000040000001000051500000000000000S
022016061011402102025 B00005950000595000000000000000000278000032700000020000000000040200000000000000S
022016061011402102035 U00006830000683000000000000000000318000039900000060000003000046900000000000000S
022016061011402102041 U00010810001081000000000000000000342000055000000110000008000069600000000000000S
022016061011402104002 U00009990000999000000000000000000311000051500000060000007000069900000000000000S
022016061011402104004 A00005970000597000000000000000000276000032800000060000005000040800000000000000S
022016061011402105007 U00007370000737000000000000000000319000039700000100000001000050800000000000000S
022016061011402105011 U00009630000963000000000000000000406000055000000060000006000071600000000000000S
022016061011402106007 B00006940000694000000000000000000275000034000000030000004000043300000000000000S
022016061011402106026 U00008250000825000000000000000000243000027500000000000006000027700000000000000S
022016061011402106027 U00007290000729000000000000000000324000039700000000000005000057900000000000000S
022016061011402106041 U00009150000915000000000000000000193000026200000050000005000033500000000000000S
022016061011402110006 A00005500000550000000000000000000261000033800000040000005000041400000000000000S
022016061011402110010 B00005760000576000000000000000000238000030700000030000002000040700000000000000S
022016061011402703002 U00007070000707000000000000000000282000036000000030000015000048700000000000000S
022016061011402903001 A00003010000301000000000000000000138000016900000010000000000021100000000000000S
022016061011403504001 U00005920000592000000000000000000247000030000000020000003000040800000000000000S
022016061011404204002 U00010780001078000000000000000000476000058500000080000010000075600000000000000S
